activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,6302138,[],CHEMBL1810165,Inhibition of GST-tagged FLT3 expressing wild type kinase domain expressed in Sf9 insect cells after 4 hrs by Kinase-Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCS(=O)(=O)Nc1cccc(-c2cc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)[nH]n2)c1,,,CHEMBL1806486,Bioorg Med Chem,2011,"{'bei': '14.50', 'le': '0.28', 'lle': '3.77', 'sei': '6.34'}",CHEMBL1807473,,CHEMBL1807473,7.00,0,http://www.openphacts.org/units/Nanomolar,1443813,=,1,1,=,,IC50,nM,,100.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.1
,6302139,[],CHEMBL1810165,Inhibition of GST-tagged FLT3 expressing wild type kinase domain expressed in Sf9 insect cells after 4 hrs by Kinase-Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)S(=O)(=O)Nc1cccc(-c2cc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)[nH]n2)c1,,,CHEMBL1806486,Bioorg Med Chem,2011,"{'bei': '14.08', 'le': '0.27', 'lle': '3.57', 'sei': '6.15'}",CHEMBL1807474,,CHEMBL1807474,6.80,0,http://www.openphacts.org/units/Nanomolar,1443814,=,1,1,=,,IC50,nM,,160.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.16
,6302140,[],CHEMBL1810165,Inhibition of GST-tagged FLT3 expressing wild type kinase domain expressed in Sf9 insect cells after 4 hrs by Kinase-Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(c2cccc(C(=O)Nc3cc(-c4cccc(NS(=O)(=O)c5ccccc5)c4)n[nH]3)c2)CC1,,,CHEMBL1806486,Bioorg Med Chem,2011,"{'bei': '13.91', 'le': '0.27', 'lle': '3.31', 'sei': '6.51'}",CHEMBL1807475,,CHEMBL1807475,7.19,0,http://www.openphacts.org/units/Nanomolar,1443815,=,1,1,=,,IC50,nM,,65.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.065
,6302141,[],CHEMBL1810165,Inhibition of GST-tagged FLT3 expressing wild type kinase domain expressed in Sf9 insect cells after 4 hrs by Kinase-Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc(-c2cccc(NS(=O)(=O)c3ccccc3)c2)n[nH]1)c1cccc(N2CCOCC2)c1,,,CHEMBL1806486,Bioorg Med Chem,2011,,CHEMBL1807476,,CHEMBL1807476,,0,http://www.openphacts.org/units/Nanomolar,1443816,>,1,1,>,,IC50,nM,,1000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,1.0
,6302142,[],CHEMBL1810165,Inhibition of GST-tagged FLT3 expressing wild type kinase domain expressed in Sf9 insect cells after 4 hrs by Kinase-Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc(-c2cccc(NS(=O)(=O)c3ccccc3)c2)n[nH]1)c1ccc(N2CCOCC2)cc1,,,CHEMBL1806486,Bioorg Med Chem,2011,"{'bei': '14.97', 'le': '0.29', 'lle': '3.57', 'sei': '6.47'}",CHEMBL1807477,,CHEMBL1807477,7.54,0,http://www.openphacts.org/units/Nanomolar,1443817,=,1,1,=,,IC50,nM,,29.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.029
,6302143,[],CHEMBL1810165,Inhibition of GST-tagged FLT3 expressing wild type kinase domain expressed in Sf9 insect cells after 4 hrs by Kinase-Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc(-c2cccc(NS(=O)(=O)c3ccccc3)c2)n[nH]1)c1ccc(OCCN2CCCC2)cc1,,,CHEMBL1806486,Bioorg Med Chem,2011,"{'bei': '15.34', 'le': '0.29', 'lle': '3.55', 'sei': '7.00'}",CHEMBL1807478,,CHEMBL1807478,8.15,0,http://www.openphacts.org/units/Nanomolar,1443818,=,1,1,=,,IC50,nM,,7.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.007
,6302144,[],CHEMBL1810165,Inhibition of GST-tagged FLT3 expressing wild type kinase domain expressed in Sf9 insect cells after 4 hrs by Kinase-Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc(-c2cccc(NS(=O)(=O)c3ccccc3)c2)n[nH]1)c1ccc(OCCN2CCOCC2)cc1,,,CHEMBL1806486,Bioorg Med Chem,2011,"{'bei': '13.06', 'le': '0.25', 'lle': '3.31', 'sei': '5.69'}",CHEMBL1807479,,CHEMBL1807479,7.16,0,http://www.openphacts.org/units/Nanomolar,1443819,=,1,1,=,,IC50,nM,,70.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.07
,6302145,[],CHEMBL1810165,Inhibition of GST-tagged FLT3 expressing wild type kinase domain expressed in Sf9 insect cells after 4 hrs by Kinase-Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc(-c2cccc(NS(=O)(=O)c3ccccc3)c2)n[nH]1)c1ccc(CN2CCOCC2)cc1,,,CHEMBL1806486,Bioorg Med Chem,2011,"{'bei': '12.47', 'le': '0.24', 'lle': '2.50', 'sei': '5.55'}",CHEMBL1807480,,CHEMBL1807480,6.46,0,http://www.openphacts.org/units/Nanomolar,1443820,=,1,1,=,,IC50,nM,,350.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.35
,6302146,[],CHEMBL1810165,Inhibition of GST-tagged FLT3 expressing wild type kinase domain expressed in Sf9 insect cells after 4 hrs by Kinase-Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(c2ccc(C(=O)Nc3cc(-c4cccc(NC(=O)c5ccccc5)c4)n[nH]3)cc2)CC1,,,CHEMBL1806486,Bioorg Med Chem,2011,"{'bei': '13.67', 'le': '0.25', 'lle': '2.24', 'sei': '7.04'}",CHEMBL1807481,,CHEMBL1807481,6.57,0,http://www.openphacts.org/units/Nanomolar,1443821,=,1,1,=,,IC50,nM,,270.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.27
,6302147,[],CHEMBL1810165,Inhibition of GST-tagged FLT3 expressing wild type kinase domain expressed in Sf9 insect cells after 4 hrs by Kinase-Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(c2ccc(C(=O)Nc3cc(-c4cccc(NC(=O)Nc5ccccc5)c4)n[nH]3)cc2)CC1,,,CHEMBL1806486,Bioorg Med Chem,2011,"{'bei': '15.53', 'le': '0.28', 'lle': '2.98', 'sei': '7.31'}",CHEMBL1807482,,CHEMBL1807482,7.70,0,http://www.openphacts.org/units/Nanomolar,1443822,=,1,1,=,,IC50,nM,,20.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.02
,6302148,[],CHEMBL1810165,Inhibition of GST-tagged FLT3 expressing wild type kinase domain expressed in Sf9 insect cells after 4 hrs by Kinase-Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(Nc2cc(-c3cccc(NS(=O)(=O)c4ccccc4)c3)n[nH]2)cc(N2CCN(C)CC2)n1,,,CHEMBL1806486,Bioorg Med Chem,2011,"{'bei': '16.29', 'le': '0.31', 'lle': '4.75', 'sei': '6.90'}",CHEMBL1807483,,CHEMBL1807483,8.22,0,http://www.openphacts.org/units/Nanomolar,1443823,=,1,1,=,,IC50,nM,,6.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.006
,6302149,[],CHEMBL1810165,Inhibition of GST-tagged FLT3 expressing wild type kinase domain expressed in Sf9 insect cells after 4 hrs by Kinase-Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(S(=O)(=O)Nc2cccc(-c3cc(Nc4cc(N5CCN(C)CC5)nc(C)n4)[nH]n3)c2)c1,,,CHEMBL1806486,Bioorg Med Chem,2011,"{'bei': '13.34', 'le': '0.26', 'lle': '3.14', 'sei': '5.81'}",CHEMBL1807484,,CHEMBL1807484,6.92,0,http://www.openphacts.org/units/Nanomolar,1443824,=,1,1,=,,IC50,nM,,120.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.12
,6302150,[],CHEMBL1810165,Inhibition of GST-tagged FLT3 expressing wild type kinase domain expressed in Sf9 insect cells after 4 hrs by Kinase-Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCS(=O)(=O)Nc1cccc(-c2cc(Nc3cc(N4CCN(C)CC4)nc(C)n3)[nH]n2)c1,,,CHEMBL1806486,Bioorg Med Chem,2011,"{'bei': '14.36', 'le': '0.28', 'lle': '3.75', 'sei': '5.84'}",CHEMBL1807485,,CHEMBL1807485,6.96,0,http://www.openphacts.org/units/Nanomolar,1443825,=,1,1,=,,IC50,nM,,110.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.11
,6302151,[],CHEMBL1810165,Inhibition of GST-tagged FLT3 expressing wild type kinase domain expressed in Sf9 insect cells after 4 hrs by Kinase-Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(Nc2cc(-c3cccc(NS(=O)(=O)c4ccccc4)c3)n[nH]2)cc(N2CCC(O)CC2)n1,,,CHEMBL1806486,Bioorg Med Chem,2011,"{'bei': '15.82', 'le': '0.30', 'lle': '4.32', 'sei': '5.88'}",CHEMBL1807785,,CHEMBL1807785,8.00,0,http://www.openphacts.org/units/Nanomolar,1444200,=,1,1,=,,IC50,nM,,10.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.01
,6302152,[],CHEMBL1810165,Inhibition of GST-tagged FLT3 expressing wild type kinase domain expressed in Sf9 insect cells after 4 hrs by Kinase-Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(Nc2cc(-c3cccc(NS(=O)(=O)c4ccccc4)c3)n[nH]2)cc(N2CCN(CCO)CC2)n1,,,CHEMBL1806486,Bioorg Med Chem,2011,"{'bei': '13.66', 'le': '0.26', 'lle': '4.47', 'sei': '5.24'}",CHEMBL1807786,,CHEMBL1807786,7.30,0,http://www.openphacts.org/units/Nanomolar,1444201,=,1,1,=,,IC50,nM,,50.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.05
,6302153,[],CHEMBL1810165,Inhibition of GST-tagged FLT3 expressing wild type kinase domain expressed in Sf9 insect cells after 4 hrs by Kinase-Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(NCCN(C)C)cc(Nc2cc(-c3cccc(NS(=O)(=O)c4ccccc4)c3)n[nH]2)n1,,,CHEMBL1806486,Bioorg Med Chem,2011,"{'bei': '14.51', 'le': '0.28', 'lle': '3.46', 'sei': '5.59'}",CHEMBL1807787,,CHEMBL1807787,7.15,0,http://www.openphacts.org/units/Nanomolar,1444202,=,1,1,=,,IC50,nM,,71.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.071
,6302154,[],CHEMBL1810165,Inhibition of GST-tagged FLT3 expressing wild type kinase domain expressed in Sf9 insect cells after 4 hrs by Kinase-Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(NCCN2CCOCC2)cc(Nc2cc(-c3cccc(NS(=O)(=O)c4ccccc4)c3)n[nH]2)n1,,,CHEMBL1806486,Bioorg Med Chem,2011,"{'bei': '13.51', 'le': '0.26', 'lle': '3.76', 'sei': '5.27'}",CHEMBL1807788,,CHEMBL1807788,7.22,0,http://www.openphacts.org/units/Nanomolar,1444203,=,1,1,=,,IC50,nM,,60.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.06
,6302155,[],CHEMBL1810165,Inhibition of GST-tagged FLT3 expressing wild type kinase domain expressed in Sf9 insect cells after 4 hrs by Kinase-Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(NCCCN2CCOCC2)cc(Nc2cc(-c3cccc(NS(=O)(=O)c4ccccc4)c3)n[nH]2)n1,,,CHEMBL1806486,Bioorg Med Chem,2011,"{'bei': '14.58', 'le': '0.28', 'lle': '4.15', 'sei': '5.83'}",CHEMBL1807789,,CHEMBL1807789,8.00,0,http://www.openphacts.org/units/Nanomolar,1444204,=,1,1,=,,IC50,nM,,10.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.01
,6386339,[],CHEMBL1839876,Inhibition of recombinant FLT3 D835Y mutant,B,P36888,D835Y,BAO_0000190,BAO_0000019,assay format,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,,,CHEMBL1833940,J Med Chem,2011,,CHEMBL1834657,INFIGRATINIB PHOSPHATE,CHEMBL1852688,,0,http://www.openphacts.org/units/Nanomolar,1460724,>,1,1,>,,IC50,nM,,10000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,10.0
,6387481,[],CHEMBL1839931,Inhibition of FLT3-mediated proliferation of mouse BAF3 cells transformed with TEL-Kinase construct,B,,,BAO_0000190,BAO_0000219,cell-based format,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,,,CHEMBL1833940,J Med Chem,2011,"{'bei': '9.79', 'le': '0.20', 'lle': '0.14', 'sei': '5.77'}",CHEMBL1834657,INFIGRATINIB PHOSPHATE,CHEMBL1852688,5.49,0,http://www.openphacts.org/units/Nanomolar,1460724,=,1,1,=,,IC50,nM,,3252.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,3252.0
,7847070,[],CHEMBL1912528,Inhibition of FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)cc1,,,CHEMBL1909629,Bioorg Med Chem Lett,2011,"{'bei': '22.61', 'le': '0.41', 'lle': '4.99', 'sei': '10.90'}",CHEMBL1910893,,CHEMBL1910893,8.40,0,http://www.openphacts.org/units/Nanomolar,1543217,=,1,1,=,,IC50,nM,,4.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.004
,7847071,[],CHEMBL1912528,Inhibition of FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)c[nH]c3n2)cc1,,,CHEMBL1909629,Bioorg Med Chem Lett,2011,"{'bei': '18.77', 'le': '0.34', 'lle': '2.94', 'sei': '10.84'}",CHEMBL1910892,,CHEMBL1910892,6.96,0,http://www.openphacts.org/units/Nanomolar,1543216,=,1,1,=,,IC50,nM,,111.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.111
,7847072,[],CHEMBL1912528,Inhibition of FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)c[nH]c3c2)cc1,,,CHEMBL1909629,Bioorg Med Chem Lett,2011,,CHEMBL1910894,,CHEMBL1910894,,0,http://www.openphacts.org/units/Nanomolar,1543218,>,1,1,>,,IC50,nM,,25000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,25.0
,7922772,[],CHEMBL1919426,Inhibition of FLT3 using EAIYAAPFAKKK as substrate by radiometric assay in the presence of 200 uM [ATP],B,,,BAO_0000190,BAO_0000357,single protein format,c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)cc1,,,CHEMBL1914433,Bioorg Med Chem Lett,2011,"{'bei': '20.65', 'le': '0.37', 'lle': '2.68', 'sei': '8.80'}",CHEMBL1915433,,CHEMBL1915433,6.99,0,http://www.openphacts.org/units/Nanomolar,1557621,=,1,1,=,,IC50,nM,,103.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.103
,7922773,[],CHEMBL1919426,Inhibition of FLT3 using EAIYAAPFAKKK as substrate by radiometric assay in the presence of 200 uM [ATP],B,,,BAO_0000190,BAO_0000357,single protein format,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,,,CHEMBL1914433,Bioorg Med Chem Lett,2011,"{'bei': '18.73', 'le': '0.35', 'lle': '2.01', 'sei': '8.80'}",CHEMBL1915438,,CHEMBL1915438,6.98,0,http://www.openphacts.org/units/Nanomolar,1557626,=,1,1,=,,IC50,nM,,104.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.104
,7922774,[],CHEMBL1919426,Inhibition of FLT3 using EAIYAAPFAKKK as substrate by radiometric assay in the presence of 200 uM [ATP],B,,,BAO_0000190,BAO_0000357,single protein format,Fc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,,,CHEMBL1914433,Bioorg Med Chem Lett,2011,"{'bei': '20.08', 'le': '0.36', 'lle': '2.70', 'sei': '9.01'}",CHEMBL1915442,,CHEMBL1915442,7.16,0,http://www.openphacts.org/units/Nanomolar,1557630,=,1,1,=,,IC50,nM,,70.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.07
,7922775,[],CHEMBL1919426,Inhibition of FLT3 using EAIYAAPFAKKK as substrate by radiometric assay in the presence of 200 uM [ATP],B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(Cl)c1,,,CHEMBL1914433,Bioorg Med Chem Lett,2011,"{'bei': '19.05', 'le': '0.36', 'lle': '2.74', 'sei': '7.44'}",CHEMBL1915445,,CHEMBL1915445,7.41,0,http://www.openphacts.org/units/Nanomolar,1557633,=,1,1,=,,IC50,nM,,39.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.039
,7922776,[],CHEMBL1919426,Inhibition of FLT3 using EAIYAAPFAKKK as substrate by radiometric assay in the presence of 200 uM [ATP],B,,,BAO_0000190,BAO_0000357,single protein format,Clc1cc(OCCN2CCOCC2)ccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,,,CHEMBL1914433,Bioorg Med Chem Lett,2011,"{'bei': '15.48', 'le': '0.29', 'lle': '3.09', 'sei': '7.69'}",CHEMBL1915448,,CHEMBL1915448,7.77,0,http://www.openphacts.org/units/Nanomolar,1557636,=,1,1,=,,IC50,nM,,17.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.017
,7922777,[],CHEMBL1919426,Inhibition of FLT3 using EAIYAAPFAKKK as substrate by radiometric assay in the presence of 200 uM [ATP],B,,,BAO_0000190,BAO_0000357,single protein format,Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(F)c1,,,CHEMBL1914433,Bioorg Med Chem Lett,2011,"{'bei': '18.76', 'le': '0.34', 'lle': '2.43', 'sei': '8.85'}",CHEMBL1915638,,CHEMBL1915638,7.02,0,http://www.openphacts.org/units/Nanomolar,1557881,=,1,1,=,,IC50,nM,,95.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.095
,7922778,[],CHEMBL1919426,Inhibition of FLT3 using EAIYAAPFAKKK as substrate by radiometric assay in the presence of 200 uM [ATP],B,,,BAO_0000190,BAO_0000357,single protein format,Fc1ccc(Cl)cc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,,,CHEMBL1914433,Bioorg Med Chem Lett,2011,"{'bei': '18.77', 'le': '0.36', 'lle': '2.24', 'sei': '9.24'}",CHEMBL1915639,,CHEMBL1915639,7.34,0,http://www.openphacts.org/units/Nanomolar,1557882,=,1,1,=,,IC50,nM,,46.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.046
,7922779,[],CHEMBL1919426,Inhibition of FLT3 using EAIYAAPFAKKK as substrate by radiometric assay in the presence of 200 uM [ATP],B,,,BAO_0000190,BAO_0000357,single protein format,COCCOc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(F)c1,,,CHEMBL1914433,Bioorg Med Chem Lett,2011,"{'bei': '17.09', 'le': '0.31', 'lle': '2.88', 'sei': '7.52'}",CHEMBL1915640,,CHEMBL1915640,7.36,0,http://www.openphacts.org/units/Nanomolar,1557883,=,1,1,=,,IC50,nM,,44.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.044
,7922780,[],CHEMBL1919426,Inhibition of FLT3 using EAIYAAPFAKKK as substrate by radiometric assay in the presence of 200 uM [ATP],B,,,BAO_0000190,BAO_0000357,single protein format,Fc1cc(OCCN2CCCC2)ccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,,,CHEMBL1914433,Bioorg Med Chem Lett,2011,"{'bei': '15.37', 'le': '0.28', 'lle': '2.28', 'sei': '7.85'}",CHEMBL1915641,,CHEMBL1915641,7.21,0,http://www.openphacts.org/units/Nanomolar,1557884,=,1,1,=,,IC50,nM,,61.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.061
,7922781,[],CHEMBL1919426,Inhibition of FLT3 using EAIYAAPFAKKK as substrate by radiometric assay in the presence of 200 uM [ATP],B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,,,CHEMBL1914433,Bioorg Med Chem Lett,2011,"{'bei': '21.05', 'le': '0.40', 'lle': '3.10', 'sei': '11.42'}",CHEMBL1915644,,CHEMBL1915644,7.64,0,http://www.openphacts.org/units/Nanomolar,1557887,=,1,1,=,,IC50,nM,,23.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.023
,7943735,[],CHEMBL1921578,Inhibition of FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1914457,Bioorg Med Chem,2011,"{'bei': '19.28', 'le': '0.35', 'lle': '4.65', 'sei': '12.95'}",CHEMBL388978,STAUROSPORINE,CHEMBL388978,9.00,0,http://www.openphacts.org/units/Nanomolar,1560631,=,1,1,=,,IC50,nM,,1.01,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,1.01
,7953322,[],CHEMBL1925563,Inhibition of FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cc(-c2ccc3nnc(Cc4cccc5c(=O)[nH]ccc45)n3n2)cn1,,,CHEMBL1921685,Bioorg Med Chem Lett,2011,,CHEMBL1922404,,CHEMBL1922404,,0,http://www.openphacts.org/units/Nanomolar,1561403,>,1,1,>,,IC50,nM,,10000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,10.0
,7953323,[],CHEMBL1925563,Inhibition of FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]ccc2c(Cc3nnc4ccc(-c5ccccc5)nn34)cccc12,,,CHEMBL1921685,Bioorg Med Chem Lett,2011,,CHEMBL1922405,,CHEMBL1922405,,0,http://www.openphacts.org/units/Nanomolar,1561404,>,1,1,>,,IC50,nM,,10000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,10.0
,7959777,[],CHEMBL1932863,Inhibition of FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O,,,CHEMBL1926590,Bioorg Med Chem Lett,2011,,CHEMBL1929238,,CHEMBL1929238,,0,http://www.openphacts.org/units/Nanomolar,1566418,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,30.0
,7959778,[],CHEMBL1932863,Inhibition of FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,,,CHEMBL1926590,Bioorg Med Chem Lett,2011,,CHEMBL103667,DORAMAPIMOD,CHEMBL103667,,0,http://www.openphacts.org/units/Nanomolar,1566420,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,30.0
,7984039,[],CHEMBL1936502,Inhibition of FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc5c(n4C)CCNC5=O)n3)c2)CC1,,,CHEMBL1933058,Bioorg Med Chem Lett,2012,"{'bei': '12.33', 'le': '0.23', 'lle': '3.02', 'sei': '7.06'}",CHEMBL1933582,,CHEMBL1933582,6.18,0,http://www.openphacts.org/units/Nanomolar,1567406,=,1,1,=,,IC50,nM,,659.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.659
,7986271,[],CHEMBL1937385,Inhibition of Flt3,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cnc2nc1-c1cccc(c1)OCC/C=C/CN(C)Cc1cccc(c1)N2,,,CHEMBL1933054,Bioorg Med Chem Lett,2012,"{'bei': '19.81', 'le': '0.36', 'lle': '2.69', 'sei': '15.23'}",CHEMBL1933343,,CHEMBL1933343,7.66,1,http://www.openphacts.org/units/Nanomolar,1567118,=,1,1,=,,IC50,nM,,22.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.022
